sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0011,apache/commons-io,45578a74f54886a2e2b4b72f8faeda0728146f14,src/main/java/org/apache/commons/io/IOUtils.java,method,read,"public static int read(final InputStream input, final byte[] buffer, final int offset, final int length) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#795,Add missing `read` argument validation in `IOUtils`
sample_0012,apache/commons-io,6d3ce61418fe49031c6b75f58253a2d5a9eceddc,src/main/java/org/apache/commons/io/input/BOMInputStream.java,method,read,"@Override public int read(final byte[] buf, int off, int len) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#790,Backport `Objects.checkFromIndexSize` to `IOUtils`
sample_0013,apache/commons-io,6d3ce61418fe49031c6b75f58253a2d5a9eceddc,src/main/java/org/apache/commons/io/output/AppendableWriter.java,method,write,"@Override public void write(final char[] cbuf, final int off, final int len) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#790,Backport `Objects.checkFromIndexSize` to `IOUtils`
sample_0014,apache/commons-io,6d3ce61418fe49031c6b75f58253a2d5a9eceddc,src/main/java/org/apache/commons/io/output/NullWriter.java,method,append,"@Override public Writer append(final CharSequence csq, final int start, final int end)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#790,Backport `Objects.checkFromIndexSize` to `IOUtils`
sample_0015,apache/commons-io,8080c7cb26b357598c636fc50f52a76995d2949b,src/main/java/org/apache/commons/io/channels/ByteArraySeekableByteChannel.java,method,ByteArraySeekableByteChannel,public ByteArraySeekableByteChannel(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#784,Add NIO channel support to `AbstractStreamBuilder`
sample_0016,apache/commons-io,781032569517808bf7f17ea253b545fbbb4b30ab,src/main/java/org/apache/commons/io/FileSystem.java,method,isLegalFileName,public boolean isLegalFileName(final CharSequence candidate),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#781,feat: add length unit support in FileSystem limits
sample_0017,apache/commons-io,781032569517808bf7f17ea253b545fbbb4b30ab,src/main/java/org/apache/commons/io/FileSystem.java,method,toLegalFileName,"public String toLegalFileName(final String candidate, final char replacement)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#781,feat: add length unit support in FileSystem limits
sample_0018,apache/commons-io,2330b086d661d22644defcdfdd9355c3a126b638,src/main/java/org/apache/commons/io/IOUtils.java,method,toByteArray,public static byte[] toByteArray(final InputStream inputStream) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#776,"Add toByteArray(InputStream input, int size, int bufferSize)"
sample_0019,apache/commons-io,4dc17b6cb8c794cd15acb2bc99fe30d63306d5f9,src/main/java/org/apache/commons/io/IOUtils.java,method,readFully,"@Deprecated public static byte[] readFully(final InputStream input, final int length) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Deprecate IOUtils.readFully(InputStream, int) in favor of toByteArray(InputStream, int)"
sample_0020,apache/commons-io,86119d3c33770a2b8381c5dddb752ca5f29a7568,src/main/java/org/apache/commons/io/input/BoundedInputStream.java,method,getRemaining,public long getRemaining(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#779,fix: respect read limit in BoundedInputStream.available()
sample_0021,apache/commons-io,c832eb20796b25d8ee2437a8663616b1112cd7bd,src/main/java/org/apache/commons/io/channels/FileChannels.java,method,contentEquals,"public static boolean contentEquals(final SeekableByteChannel channel1, final SeekableByteChannel channel2, final int bufferCapacity) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add FileChannels.contentEquals(ReadableByteChannel, ReadableByteChannel int)"
sample_0022,apache/commons-io,90c87a4836c4267b4e5c50e5d21c129d6e2e4a4b,src/main/java/org/apache/commons/io/channels/FileChannels.java,method,contentEquals,"@Deprecated public static boolean contentEquals(final FileChannel channel1, final FileChannel channel2, final int byteBufferSize) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"FileChannels.contentEquals(FileChannel, FileChannel, int) can return false when comparing a non-blocking channel"
sample_0023,apache/commons-io,025850a680eab989dcfc0536cfdecc00c57d566e,src/main/java/org/apache/commons/io/output/BrokenOutputStream.java,method,BrokenOutputStream,@Deprecated public BrokenOutputStream(final Supplier<Throwable> exceptionSupplier),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add BrokenOutputStream.BrokenOutputStream(Function<String>, Throwable>)"
sample_0024,apache/commons-io,1dd8108a9bf22a95613e56fdca24abdebf842ce2,src/main/java/org/apache/commons/io/input/ThrottledInputStream.java,method,setMaxBytesPerSecond,public void setMaxBytesPerSecond(final long maxBytesPerSecond),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add ThrottledInputStream.Builder.setMaxBytes(int, ChronoUnit)"
sample_0025,apache/commons-io,7245fbd82735eed3fc5510f8b468b77f1e984fb2,src/main/java/org/apache/commons/io/serialization/ValidatingObjectInputStream.java,method,reject,public Builder reject(final ClassNameMatcher matcher),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add ValidatingObjectInputStream.ObjectStreamClassPredicate to allow configuration reuse
sample_0026,apache/commons-io,12dbeafe93f7d63512db1c07cbe7bd9bef985044,src/main/java/org/apache/commons/io/function/IOSupplier.java,class,IOSupplier,@FunctionalInterface public interface IOSupplier<T>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add IOSupplier.getUnchecked()
sample_0027,apache/commons-io,59129bcf283ffa5a46d0872e173a4e037575c581,src/main/java/org/apache/commons/io/FileSystemUtils.java,method,freeSpace,@Deprecated public static long freeSpace(final String path) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Reimplement FileSystemUtils using NIO
sample_0028,apache/commons-io,59129bcf283ffa5a46d0872e173a4e037575c581,src/main/java/org/apache/commons/io/FileSystemUtils.java,method,freeSpaceKb,"@Deprecated public static long freeSpaceKb(final String path, final long timeout) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Reimplement FileSystemUtils using NIO
sample_0029,apache/commons-io,812d8a4b53d9758b4f081d9b98a70ea9ef131a0e,src/main/java/org/apache/commons/io/input/BoundedInputStream.java,method,setMaxCount,public T setMaxCount(final long maxCount),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,BoundedInputStream can count its bytes without wrapping a CountingInputStream
sample_0030,apache/commons-io,812d8a4b53d9758b4f081d9b98a70ea9ef131a0e,src/main/java/org/apache/commons/io/input/BoundedInputStream.java,class,Builder,public static class Builder extends AbstractBuilder<Builder>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,BoundedInputStream can count its bytes without wrapping a CountingInputStream
sample_0031,apache/commons-io,96de251ca6e367297c477fd55b2e97bc806e69f2,src/main/java/org/apache/commons/io/input/SwappedDataInputStream.java,method,skipBytes,@Override public int skipBytes(final int count) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#566,Clarify and correct EndianUtils and SwappedDataInputStream API doc
sample_0032,apache/commons-io,64f321bdcd7c3294247cba29143658162cdf3024,src/main/java/org/apache/commons/io/input/CountingInputStream.java,method,afterRead,@Override protected synchronized void afterRead(final int n) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Let subclasses of CountingInputStream.afterRead(int) throw IOException
sample_0033,apache/commons-io,3c53c39c453b73af4971c7654f31b10bbd674359,src/main/java/org/apache/commons/io/build/AbstractOrigin.java,method,getInputStream,@Override public InputStream getInputStream(final OpenOption... options) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,IO-829,Don't decode and reencode characters in a potentially different charset in AbstractOrigin.CharSequenceOrigin.getReader(Charset)
sample_0034,apache/commons-io,3c53c39c453b73af4971c7654f31b10bbd674359,src/main/java/org/apache/commons/io/build/AbstractOrigin.java,method,getReader,@Override public Reader getReader(final Charset charset) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,IO-829,Don't decode and reencode characters in a potentially different charset in AbstractOrigin.CharSequenceOrigin.getReader(Charset)
sample_0035,apache/commons-io,3c53c39c453b73af4971c7654f31b10bbd674359,src/main/java/org/apache/commons/io/build/AbstractOrigin.java,method,getOutputStream,@Override public OutputStream getOutputStream(final OpenOption... options),JAVADOC_MODIFICATION,METHOD_MODIFICATION,IO-829,Don't decode and reencode characters in a potentially different charset in AbstractOrigin.CharSequenceOrigin.getReader(Charset)
sample_0036,apache/commons-io,d428a080db16298ad1daa63a205e7c4f0c5bd932,src/main/java/org/apache/commons/io/build/AbstractOrigin.java,method,getCharSequence,@Override public CharSequence getCharSequence(final Charset charset),JAVADOC_MODIFICATION,METHOD_MODIFICATION,IO-829,Don't decode and reencode characters in a potentially different charset in AbstractOrigin.CharSequenceOrigin.getReader(Charset)
sample_0037,apache/commons-io,3c13a07575642aa8ddbb6ab5c75b8da7b2f8e56b,src/main/java/org/apache/commons/io/IOCase.java,method,checkRegionMatches,"public boolean checkRegionMatches(final String str, final int strStartIndex, final String search)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Avoid NullPointerException in IOCase.checkRegionMatches(String, int String) on null input"
sample_0038,apache/commons-io,bcf8fbbc36eba7dabfbeb88af920f0dfcc6de355,src/main/java/org/apache/commons/io/IOCase.java,method,checkIndexOf,"public int checkIndexOf(final String str, final int strStartIndex, final String search)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Avoid NullPointerException in IOCase.checkIndexOf(String, int, String) on null input"
sample_0039,apache/commons-io,87ef9556055b6b4f970f89deac4e0592eb569de1,src/main/java/org/apache/commons/io/IOCase.java,method,checkEquals,"public boolean checkEquals(final String str1, final String str2)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Avoid NullPointerException in file filters
